j ratio accept a b
431 1.45432656249e-36 False 0.48300254811150956 0.6176663400149687
432 1.14861771622e-18 False 0.48300254811150956 0.6176663400149687
433 2.54361155765e-12 False 0.48300254811150956 0.6176663400149687
434 3.77085550287e-06 False 0.48300254811150956 0.6176663400149687
435 4.80335474068e-15 False 0.48300254811150956 0.6176663400149687
436 1.5232284517e-20 False 0.48300254811150956 0.6176663400149687
437 6.15312370554e-16 False 0.48300254811150956 0.6176663400149687
438 0.445312076188 True 0.511813573506409 0.565612648628665
439 1.31610724895e-05 False 0.511813573506409 0.565612648628665
440 1.64632839076e-15 False 0.511813573506409 0.565612648628665
441 3.14177511422e-06 False 0.511813573506409 0.565612648628665
442 1.43779514896e-25 False 0.511813573506409 0.565612648628665
443 8.9512106009e-05 False 0.511813573506409 0.565612648628665
444 2.39883876631e-15 False 0.511813573506409 0.565612648628665
445 1.05953366877e-08 False 0.511813573506409 0.565612648628665
446 9.31515209628e-10 False 0.511813573506409 0.565612648628665
447 1.21414565036e-08 False 0.511813573506409 0.565612648628665
448 0.00441457191137 False 0.511813573506409 0.565612648628665
449 0.00123013152109 False 0.511813573506409 0.565612648628665
450 0.000212718489185 False 0.511813573506409 0.565612648628665
